full_date,date,weekday,time,mood,activities,scales,note_title,note
2025-10-03,October 3,Friday,01:44,meh,call-family | meditation | coffee | doctor | gym,Sleep quality: 1/5,,Spent most of the day busy day running errands. Trying to keep a steady routine. Ended up bit of a struggle with motivation. Overall a decent day.
2025-10-04,October 4,Saturday,23:42,meh,sketching | run | commute | family | meditation,Sleep quality: 3/5,,
2025-10-05,October 5,Sunday,20:22,rad,walk | budgeting | family | commute,Sleep quality: 2/5,,Started the morning with busy day running errands. Trying to keep a steady routine. Managed to get through busy day running errands. Grateful for the small things. A pretty catch-up with an old friend. Hoping next week is calmer.
2025-10-06,October 6,Monday,19:56,good,cooking | guitar | work | walk | family | reading | music | gaming | yoga,Sleep quality: 5/5,,Today was quiet day at home. Grateful for the small things. Started the morning with catch-up with an old friend. Looking forward to tomorrow. A pretty good session at work. Not much else to report.
2025-10-07,October 7,Tuesday,06:37,good,sunny | coffee | walk | yoga | commute | volunteering | shopping,Sleep quality: 3/5,,Today was fun night out that lifted my mood. Need more sleep tonight. Today was tired but satisfied kind of day. Trying to keep a steady routine.
2025-10-08,October 8,Wednesday,19:30,meh,call-family | museum | gym | gardening | cooking | tea | budgeting | doctor,Sleep quality: 5/5,,Spent most of the day stressful meeting that ran long. Not much else to report.
2025-10-10,October 10,Friday,19:40,awful,car-maintenance | wine | call-family | date-night | groceries | concert | swim | doctor,Sleep quality: 4/5,,
2025-10-11,October 11,Saturday,21:04,meh,coffee | gardening | gaming | nap | movie | language-practice,Sleep quality: 4/5,,Ended up relaxing afternoon with a book. Overall a decent day.
2025-10-12,October 12,Sunday,23:27,meh,party | board-games | sunny | car-maintenance | bike | rain | family,Sleep quality: 3/5,,Feeling like slow start but it picked up. Could have been better honestly. Had a long walk that helped clear my head. Not much else to report. Feeling like quiet day at home. Hoping next week is calmer.
2025-10-13,October 13,Monday,23:59,meh,gardening | museum | family | board-games | sunny | doctor,Sleep quality: 1/5,,Had a good session at work. Could have been better honestly. Today was quiet day at home. Overall a decent day.
2025-10-14,October 14,Tuesday,20:37,good,friends | language-practice | sketching | work | run | baking | hike | laundry | date-night | budgeting,Sleep quality: 4/5,,Managed to get through busy day running errands. Looking forward to tomorrow. Started the morning with good session at work. Looking forward to tomorrow.
2025-10-15,October 15,Wednesday,20:54,meh,call-family | sketching | shopping | doctor | meditation | board-games | friends | dentist | car-maintenance | hike | budgeting,Sleep quality: 2/5,,
2025-10-16,October 16,Thursday,19:44,meh,budgeting | run | yoga | language-practice | sketching | reading | dentist | gym,Sleep quality: 5/5,,
2025-10-17,October 17,Friday,19:20,meh,hike | run | nap | dentist | gym | work | gardening | gaming | wine | language-practice | swim,Sleep quality: 2/5,,Ended up long walk that helped clear my head. Not much else to report.
2025-10-18,October 18,Saturday,19:38,meh,baking | volunteering | hike | budgeting | gardening | journaling | gym | music,Sleep quality: 5/5,,
2025-10-19,October 19,Sunday,23:01,good,walk | meditation | family | baking | friends | language-practice | movie | nap | board-games | car-maintenance | doctor,Sleep quality: 5/5,,Started the morning with good session at work. Grateful for the small things. Today was fun night out that lifted my mood. Trying to keep a steady routine. Started the morning with long walk that helped clear my head. Not much else to report.
2025-10-20,October 20,Monday,22:23,good,nap | music | swim | guitar | sunny | journaling | haircut | friends | bike | baking,Sleep quality: 3/5,,
2025-10-21,October 21,Tuesday,20:12,good,sunny | museum | board-games | shopping | car-maintenance | sketching | coffee,Sleep quality: 3/5,,
2025-10-22,October 22,Wednesday,23:47,meh,groceries | music | call-family | yoga | gym | dentist | tea,Sleep quality: 4/5,,
2025-10-23,October 23,Thursday,20:20,meh,car-maintenance | cooking | family | call-family | wine | party | reading | run | board-games | gym,Sleep quality: 5/5,,Managed to get through quiet day at home. Trying to keep a steady routine.
2025-10-24,October 24,Friday,19:29,good,wine | date-night | swim | museum,Sleep quality: 1/5,,Ended up fun night out that lifted my mood. Hoping next week is calmer. Started the morning with good session at work. Need more sleep tonight.
2025-10-25,October 25,Saturday,19:17,good,volunteering | reading | concert | cleaning | doctor | budgeting | wine | call-family | gardening | meditation | haircut,Sleep quality: 4/5,,
2025-10-26,October 26,Sunday,21:16,good,board-games | podcast | museum | haircut | yoga | volunteering | date-night,Sleep quality: 1/5,,Started the morning with catch-up with an old friend. Hoping next week is calmer. A pretty stressful meeting that ran long. Not much else to report.
2025-10-27,October 27,Monday,23:59,meh,dentist | car-maintenance | volunteering | rain | date-night | journaling | wine,Sleep quality: 3/5,,
2025-10-28,October 28,Tuesday,20:13,meh,doctor | nap | family | party | cooking | coffee | date-night | walk,Sleep quality: 4/5,,A pretty good session at work. Overall a decent day. Managed to get through nice evening cooking dinner. Trying to keep a steady routine.
2025-10-29,October 29,Wednesday,22:27,good,budgeting | call-family | language-practice | board-games | dentist | rain | concert | cooking | coffee,Sleep quality: 2/5,,Started the morning with catch-up with an old friend. Could have been better honestly. Ended up long walk that helped clear my head. Grateful for the small things.
2025-10-30,October 30,Thursday,22:12,meh,meeting | call-family | commute | hike | guitar | run | baking | family | bike | yoga,Sleep quality: 4/5,,Started the morning with stressful meeting that ran long. Trying to keep a steady routine. Ended up productive stretch of focused work. Not much else to report. Started the morning with quiet day at home. Could have been better honestly.
2025-10-31,October 31,Friday,19:03,good,cooking | yoga | baking | walk | concert | nap | gardening | gaming | podcast,Sleep quality: 4/5,,Spent most of the day good session at work. Not much else to report.
2025-11-01,November 1,Saturday,23:37,good,work | bike | call-family | hike | nap | music | yoga | commute | travel,Sleep quality: 4/5,,Managed to get through bit of a struggle with motivation. Need more sleep tonight. Today was busy day running errands. Need more sleep tonight. Spent most of the day relaxing afternoon with a book. Could have been better honestly.
2025-11-02,November 2,Sunday,21:35,rad,car-maintenance | movie | baking | dentist,Sleep quality: 1/5,,Ended up tired but satisfied kind of day. Not much else to report.
2025-11-03,November 3,Monday,22:40,good,budgeting | doctor | commute | family | language-practice | yoga,Sleep quality: 3/5,,Ended up relaxing afternoon with a book. Could have been better honestly.
2025-11-04,November 4,Tuesday,23:16,good,doctor | haircut | commute | gaming | language-practice,Sleep quality: 1/5,,Feeling like quiet day at home. Grateful for the small things. Feeling like bit of a struggle with motivation. Hoping next week is calmer. Spent most of the day stressful meeting that ran long. Overall a decent day.
2025-11-05,November 5,Wednesday,06:26,good,walk | journaling | budgeting | call-family | language-practice | work | friends | party | baking | cooking,Sleep quality: 5/5,,Had a busy day running errands. Hoping next week is calmer. Today was busy day running errands. Not much else to report.
2025-11-06,November 6,Thursday,22:19,good,work | podcast | bike | concert | family,Sleep quality: 5/5,,Today was long walk that helped clear my head. Need more sleep tonight.
2025-11-07,November 7,Friday,23:13,good,board-games | run | music | meditation | shopping | meeting,Sleep quality: 2/5,,
2025-11-08,November 8,Saturday,22:44,meh,yoga | date-night | music | museum | gaming | cleaning | friends,Sleep quality: 4/5,,
2025-11-09,November 9,Sunday,19:35,good,gym | concert | nap | volunteering | friends | call-family | run | date-night | doctor | family,Sleep quality: 3/5,,Started the morning with tired but satisfied kind of day. Not much else to report.
2025-11-10,November 10,Monday,22:16,good,concert | museum | bike | coffee | walk | family | party | tea | sunny | groceries,Sleep quality: 2/5,,
2025-11-11,November 11,Tuesday,02:24,bad,music | doctor | museum | car-maintenance | gym | hike | tea,Sleep quality: 2/5,,A pretty relaxing afternoon with a book. Trying to keep a steady routine. Today was slow start but it picked up. Need more sleep tonight. Today was tired but satisfied kind of day. Hoping next week is calmer.
2025-11-12,November 12,Wednesday,21:13,meh,bike | guitar | doctor | groceries | friends | travel | shopping,Sleep quality: 4/5,,
2025-11-13,November 13,Thursday,19:30,meh,commute | journaling | rain | sketching | travel | budgeting | car-maintenance | doctor | volunteering | cleaning,Sleep quality: 3/5,,Feeling like slow start but it picked up. Trying to keep a steady routine.
2025-11-14,November 14,Friday,20:18,good,museum | car-maintenance | concert | cooking | haircut,Sleep quality: 4/5,,Had a quiet day at home. Overall a decent day.
2025-11-15,November 15,Saturday,21:05,meh,friends | gym | hike | concert | bike | car-maintenance | party | dentist | laundry,Sleep quality: 3/5,,Started the morning with slow start but it picked up. Hoping next week is calmer.
2025-11-16,November 16,Sunday,20:02,meh,wine | tea | work | dentist | reading | gaming | cooking | journaling | meeting | museum | walk,Sleep quality: 1/5,,Had a stressful meeting that ran long. Hoping next week is calmer. Today was catch-up with an old friend. Not much else to report.
2025-11-17,November 17,Monday,23:03,meh,journaling | language-practice | travel | yoga | concert | shopping | friends | cooking,Sleep quality: 4/5,,Ended up nice evening cooking dinner. Hoping next week is calmer. A pretty stressful meeting that ran long. Grateful for the small things.
2025-11-18,November 18,Tuesday,02:35,good,meeting | podcast | doctor | car-maintenance,Sleep quality: 3/5,,
2025-11-19,November 19,Wednesday,03:38,good,concert | board-games | haircut | volunteering | call-family,Sleep quality: 4/5,,Feeling like tired but satisfied kind of day. Grateful for the small things. Started the morning with tired but satisfied kind of day. Looking forward to tomorrow.
2025-11-20,November 20,Thursday,22:29,bad,gym | gaming | concert | haircut | rain | work | yoga | reading | movie,Sleep quality: 3/5,,
2025-11-21,November 21,Friday,20:37,bad,coffee | call-family | podcast | work,Sleep quality: 4/5,,A pretty long walk that helped clear my head. Overall a decent day.
2025-11-22,November 22,Saturday,03:37,good,movie | reading | nap | car-maintenance | gaming | baking | party,Sleep quality: 1/5,,Feeling like fun night out that lifted my mood. Grateful for the small things. Today was bit of a struggle with motivation. Could have been better honestly. Feeling like bit of a struggle with motivation. Not much else to report.
2025-11-23,November 23,Sunday,20:56,good,baking | gaming | car-maintenance | gardening,Sleep quality: 1/5,,
2025-11-24,November 24,Monday,21:41,good,party | podcast | music | hike | tea | commute | rain | journaling | concert,Sleep quality: 4/5,,
